U,V
8338,12510
15012,4068
15012,13966
15012,7002
15012,12371
15012,15915
10072,3515
10072,5448
10072,8482
10072,10026
10072,1618
2822,11754
2822,4964
2822,6201
2822,7560
2822,11634
6201,11754
6201,6541
6201,11142
6201,4964
6201,7560
11754,4767
11754,4964
11754,6541
11754,17287
11754,11142
11754,11634
604,11183
604,14989
604,10413
604,14041
604,605
604,325
604,10751
604,11953
604,18916
4767,17287
4767,6541
4767,3130
4767,11142
4964,18479
4964,1110
4964,11634
6541,17287
6541,316
6541,13698
6541,2659
6541,6894
6541,9202
6541,11142
17287,3919
17287,4362
17287,5903
17287,7114
17287,17501
17287,17486
17287,18671
11142,13698
11142,11328
11142,9744
11142,12196
11142,12316
11634,18479
11634,17501
3919,5903
3919,18671
3919,4362
3919,2349
3919,15797
3919,7114
3919,17486
4362,5903
4362,18671
4362,2349
4362,7114
4362,17486
4362,18527
5903,13433
5903,1985
5903,2392
5903,7114
5903,7589
5903,9376
5903,18671
7114,1985
7114,7589
7114,13433
7114,2762
7114,7790
7114,17486
17501,18671
17486,3742
17486,9736
17486,12187
17486,12502
17486,2961
17486,5775
18671,2651
7560,16758
7560,9995
316,9202
316,3823
316,7036
316,12341
316,7790
316,14012
316,9231
13698,2987
13698,3130
13698,5726
13698,8115
13698,9744
13698,10927
2659,9202
2659,6894
6894,9202
6894,10005
6894,639
9202,576
9202,639
9202,5683
9202,10005
3130,10927
11328,13370
11328,12213
9744,1794
12196,7036
12196,13755
12196,6351
12196,7356
12196,12348
12196,17195
12196,9231
12196,12316
12196,14530
12196,14481
12316,6351
12316,11157
12316,7356
12316,17195
12316,9231
12316,5769
12316,3099
13433,7589
13433,3823
13433,2392
13433,7036
1985,9924
1985,3749
1985,7589
1985,9163
1985,9376
2392,7589
2392,1110
2392,3823
2392,17418
2392,7036
7589,3823
7589,7036
7589,16677
7589,17418
9376,9924
9376,8949
2651,12483
2651,5423
2651,12505
2651,11854
2651,13426
201,5838
201,3742
201,12305
201,9736
201,869
201,2961
2961,5838
2961,3742
2961,12305
2961,9736
2961,12187
2961,15696
2961,10454
5683,1794
5683,13755
5683,1586
5683,9854
5683,12341
5775,3742
5775,9736
5775,12502
5775,13800
5775,10866
5838,721
5838,3913
5838,4335
5838,8770
5838,17433
5838,9736
5838,10731
5838,12305
12187,3459
12187,12305
12187,13785
12187,5726
9736,3742
9736,12305
9736,12502
12305,3742
12305,1412
2349,8298
18527,10547
576,17134
576,8730
639,10005
639,5581
639,6544
10005,7609
2987,12059
2987,12457
5726,3459
5726,13785
5726,12987
8115,2254
8115,6420
13370,12213
13370,8556
12213,4681
12213,3504
1794,9854
9924,8949
3749,18479
3749,14012
9163,6688
3823,13755
3823,13800
3823,2204
3823,14728
3823,7036
3823,7029
3823,8297
3823,18618
3823,14534
7036,5696
16677,17418
17418,11766
7790,16759
7790,12341
7790,1412
7790,1586
7790,14012
7790,2479
7790,3504
7790,17162
7790,9854
7790,12103
11198,6719
11198,10866
11198,12695
13326,9814
13326,6419
13326,11130
13326,14947
13326,325
13326,14728
13326,3783
13326,8998
13326,10232
8877,13117
8877,97
8877,2206
8877,2977
8877,4798
9814,13503
9814,1525
9814,3933
9814,8144
9814,17334
9814,14538
9814,14628
9814,13152
9814,13631
12502,3742
12502,1110
721,17433
721,8770
721,3970
4335,16746
8770,17433
8770,2955
17433,2955
17433,3970
17433,10731
3742,13802
8298,1185
8298,14947
8298,4775
8298,11096
8298,678
8298,18254
8298,3949
8298,16759
8298,9231
15797,9608
15797,8795
1451,15835
1451,1688
18479,22
18190,16759
16759,13276
16759,16817
16759,11490
16759,12570
16758,9995
9995,1412
7609,11766
7609,6993
7609,1193
5581,11114
5581,6544
6544,11114
6544,17709
13755,1686
13755,14728
13755,8733
3428,7557
3428,18125
3428,4326
3428,6225
3428,17368
3428,1810
3428,6675
3428,8712
3428,11055
6635,2889
6635,12723
6635,8304
6635,6059
6635,2698
6635,981
6635,16982
6635,7855
6635,2023
6635,17008
6635,9060
6635,10943
9231,12341
9231,869
9231,6351
9231,7340
9231,7356
9231,12348
9231,17195
9231,9295
9231,16634
9231,2204
9231,2699
9231,5769
10479,6419
10479,15848
10479,11130
10479,14947
10479,15160
10479,2312
10479,4669
10479,5923
10479,15913
10479,8998
10479,11129
10479,16659
10479,15916
11009,8556
11009,10008
11009,18629
12059,12457
2254,15684
4681,6626
3504,15370
3504,12341
3504,1412
3504,1586
3504,14012
3504,13699
9854,3759
9854,12341
9854,1412
9854,1586
9854,14012
9854,2479
9854,12103
3459,13785
3459,5144
3459,9408
5144,2807
9408,3733
9408,3641
9408,6597
2807,12834
1412,12341
1412,9249
1412,13699
1412,14012
11114,17709
6688,13793
6688,13759
6688,11064
13800,1090
13800,13699
13800,16817
13800,10516
2204,9367
2204,7356
2204,2207
2204,6719
7029,18618
7029,11953
7029,14534
14012,12341
14012,1586
14012,212
14012,12103
2762,6930
13117,97
13117,14922
97,4798
97,2206
97,7860
97,18123
97,11701
2206,7531
2206,16254
2206,18240
2206,16760
2206,3612
2206,5649
2206,16705
2206,16796
2206,12600
2206,18916
2206,6761
2977,1667
8544,17604
8544,10071
8544,12303
17604,10489
17604,5533
17604,8730
17604,15656
17604,19120
17604,3407
17604,3493
17604,5255
17604,1959
17604,9
17604,7287
17604,4873
17604,13147
17604,9457
17604,5570
17604,16633
17604,17134
17604,8680
17604,9825
17604,9912
10071,12303
10071,11863
3970,17131
17134,10489
17134,5533
17134,8730
17134,15656
17134,2867
17134,3493
17134,9
17134,13147
17134,5570
17134,16633
17134,8680
17134,9912
8730,10489
8730,5533
8730,13147
8730,9457
8730,3407
8730,3493
8730,5570
8730,16633
8730,17080
8730,9825
8730,19120
17254,18289
17254,14937
17254,6227
17254,1044
17254,4653
17254,10079
15684,17831
8556,3499
8556,13064
8556,3987
8556,13312
8556,13437
8556,8989
8556,11492
1586,479
1586,916
1586,2479
1586,11208
1586,12103
12341,12493
12341,15370
12341,848
12341,869
12341,14481
12341,14530
12341,5769
12341,5951
12341,6351
12341,16504
12341,7340
12341,7356
12341,16634
12341,17195
12341,9249
12341,9295
12341,9759
12341,17772
12341,10554
12341,18187
12341,11157
12341,12348
12341,12650
12341,12987
11953,11183
11953,14989
11953,10413
11953,16760
11953,605
11953,6422
11953,325
11953,4602
11953,5382
11953,7932
11953,8215
11953,10751
11953,18916
5696,10047
5696,10886
5696,7278
5696,154
5696,13753
5696,15258
5696,10836
5696,18218
7860,682
7860,15399
7860,15735
7860,17071
18123,18823
18123,11978
18123,10241
18123,2126
18123,10655
18123,4780
18123,6812
18123,11145
11701,14873
11701,6597
11701,7221
11701,11666
17131,474
17131,1816
17131,3920
17131,15696
17131,5717
17131,13036
17131,10991
10866,5128
869,8787
869,9759
869,391
869,848
869,1090
869,1784
869,14481
869,14530
869,3987
869,5769
869,5946
869,6351
869,7340
869,16634
869,17195
869,9295
869,9904
869,11157
869,12348
12987,9249
12987,10554
12987,17772
12987,18187
4620,1130
4620,2454
4620,2596
4620,2637
4620,14286
4620,4557
4620,6029
4620,7531
4620,16772
4620,9087
4620,9146
4620,10241
4620,10387
4620,18076
4620,18823
4620,12535
1130,18823
1130,14286
1130,2637
1130,9146
1130,4557
1130,17479
1130,10241
1130,18076
2454,6029
2454,7531
2454,9087
2454,12535
2596,6029
2596,18823
2596,4557
2596,16831
2596,9978
2596,10241
2596,19012
2637,14286
2637,4557
2637,9146
2637,17479
14286,18823
14286,2037
14286,4557
14286,9146
14286,17479
14286,10185
14286,10241
14286,18076
4557,6029
4557,18823
4557,9146
4557,17259
4557,17479
4557,10241
4557,18076
4557,11855
6029,2126
6029,3231
6029,3964
6029,4369
6029,4780
6029,5155
6029,5531
6029,7185
6029,7455
6029,16772
6029,17626
6029,10241
6029,10655
7531,9087
7531,1989
7531,8683
7531,8690
7531,10387
7531,12535
7531,12600
16772,7185
16772,4369
16772,3964
16772,5155
16772,5531
16772,7455
16772,127
16772,3603
9087,12535
9146,18823
9146,2126
9146,3904
9146,17479
9146,10241
9146,18076
10241,18823
10241,5277
10241,6812
10241,17479
10387,12535
10387,18992
10387,8690
10387,8389
10387,4825
10387,3382
10387,16762
10387,2323
10387,14526
10387,3584
10387,5160
10387,15661
10387,8498
10387,9399
10387,9185
10387,17459
10387,10388
10387,19012
18076,3904
18076,17479
18076,2037
18076,10185
18823,6812
18823,17479
3186,13282
3186,10334
3186,3765
3186,8728
3186,4857
3186,3879
3186,4707
3186,14428
3186,155
3186,14166
3186,5723
3186,13422
3508,5075
3508,7281
3508,12098
3508,10840
3508,12390
3508,15333
3508,6412
3508,4163
3733,5454
3733,8856
3733,9922
3733,16855
3733,845
3733,1241
3733,2116
3733,2773
3733,2845
3733,3641
3733,15259
3733,6650
3733,16480
3733,16797
3733,11712
17479,12763
17479,11855
2126,8442
2126,18375
3231,2945
3231,9978
3231,17259
3231,8697
3231,10655
3231,12220
3964,7185
3964,4369
3964,3603
3964,5155
3964,5531
3964,7455
3964,8915
3964,18925
4369,7185
4369,5155
4369,5531
4369,6597
4369,7455
4369,9185
4780,10939
4780,342
4780,10655
4780,17693
5155,7185
5155,5531
5531,7185
5531,3514
5531,4430
7185,14517
7185,3603
7185,7455
7185,17917
7455,17917
7455,3603
17626,3904
17626,2037
17626,9631
17626,10655
10655,342
342,13200
5197,11978
5197,5245
6812,11978
6812,3514
6812,16377
6812,9631
6625,15245
6625,1691
6625,1803
6625,15963
6625,17809
9978,10939
9978,2037
9978,17259
19012,6999
19012,9167
19012,4825
19012,10038
19012,2091
19012,2608
19012,1439
19012,13441
19012,19029
19012,9591
19012,12965
19012,11061
19012,12517
2037,10939
2037,3904
2037,11774
10185,14221
12600,18946
12600,16731
12600,9006
12600,13832
12600,2207
12600,4602
12600,4857
12600,18280
8696,5970
7216,15919
7216,15394
13375,15034
13375,16674
13375,17374
13375,11332
110,9524
110,5571
9524,1940
9524,5571
9524,16676
9524,7944
15034,16509
15034,13140
15034,2255
15034,13412
15034,3807
15034,4838
15034,17222
15034,17266
15034,18629
16674,14871
17374,10476
17374,3682
17374,11146
17374,5316
17374,17193
17374,11332
11332,10476
11332,3682
11332,11146
11332,865
11332,16206
11332,17193
9909,15070
12707,7567
12707,11159
7567,11159
17683,1686
17683,18097
1686,17338
8733,438
8733,9690
8733,15471
8733,14666
8733,8768
8733,9325
8733,11354
5598,16206
5598,8827
5598,11607
5598,4670
5598,3609
5598,7302
5598,14633
5598,3697
5598,7230
5598,18807
2513,3904
3904,10939
3904,5078
3904,18375
14179,1127
14179,10095
14179,18941
14179,7655
14179,1546
14179,18980
14179,703
14179,13676
14179,2439
14179,2838
14179,3819
14179,14906
14179,15009
14179,14942
14179,4661
14179,4852
14179,5058
14179,6530
14179,6988
14179,16468
14179,16950
14179,17419
14179,17001
14179,17532
14179,11931
14179,11914
14872,18836
14872,190
14872,307
14872,14145
14872,2674
14872,14444
14872,3294
14872,15053
14872,15641
14872,7765
14872,9417
14872,12157
14872,12427
4054,14564
4054,4311
4054,13113
11995,75
11995,4816
11995,11980
11995,11116
11995,1067
11995,2223
11995,17524
11995,8293
11995,11245
11995,13128
11995,2771
11995,4538
11995,4935
11995,6408
11995,8991
11995,10066
11995,11500
14517,17917
14517,3264
14517,4533
14517,13064
17917,3264
2945,590
2945,8009
2945,8697
17259,11774
17259,18375
8697,5454
8697,5314
8697,13282
8697,6672
8697,11849
8697,13183
8697,409
8697,1079
8697,1456
8697,13949
8697,2957
8697,14551
8697,3430
8697,3679
8697,4553
8697,6312
8697,6495
8697,17038
8697,8478
8697,9900
8697,8295
6597,11666
6597,16509
6597,13140
6597,6358
9185,16762
9185,14526
9185,17459
10939,305
10939,3797
10939,4125
10939,16040
10939,6422
10939,18375
305,7088
305,14130
305,13374
305,18808
3797,18375
3797,18501
4125,8449
4125,5338
4125,6554
4125,8088
4125,9412
16040,12314
16040,8659
16040,16721
16040,5395
16040,12765
16040,3136
16040,896
16040,15511
16040,7107
16040,13704
16040,2842
16040,5501
16040,7545
16040,8449
16040,9265
16040,9598
16040,9767
16040,10141
16040,10285
16040,12866
16040,13751
6422,325
6422,735
6422,15353
6422,15545
6422,6023
18375,13990
18375,7166
13200,3678
13200,1734
3846,6004
3846,7596
3846,9397
6004,10863
6004,6204
6004,12154
6004,5131
6004,9014
8503,7164
8503,9908
9631,16116
4754,328
4754,2699
4754,6628
4754,16399
4754,8566
4754,8879
4754,9301
4754,10322
4754,10572
4754,11116
328,10572
328,7127
328,13793
328,9840
328,13101
328,325
328,3865
2699,8777
2699,10322
2699,9301
2699,397
6628,16399
16399,15674
9301,3540
9301,3979
9301,8777
9301,10322
9301,14857
9301,12849
10322,8777
10322,14857
10322,12849
10572,13793
10572,2771
10572,9813
10572,9840
10572,11116
11116,10730
11116,971
11116,11980
11116,5723
11116,2129
11116,13128
11116,1067
11116,13131
11116,2223
11116,2771
11116,4935
11116,8991
11116,10066
11116,10179
11116,11228
11116,11245
11116,11500
11116,17170
11116,17524
11116,15544
13222,12362
5277,3808
1989,17595
1989,11607
1989,3609
1989,14868
8690,10144
8690,5440
8690,2591
8690,7249
12789,4207
15671,2752
15671,15954
15671,6276
15671,8293
15671,10174
15671,13128
15671,10066
15671,8991
15671,4935
15671,11500
13424,8948
13424,8458
13424,4882
6413,15926
6159,10778
6159,2630
10778,9745
10778,2630
5327,10243
5327,1241
5327,15644
5327,10670
5327,2465
5327,5720
5078,2970
5078,5207
5078,17685
5078,10036
5075,13954
15892,2293
2293,32
2293,2930
2293,9745
2293,11833
2293,3073
2293,12400
2293,6209
2293,17818
2293,17117
2293,8850
2293,839
2293,13792
2293,5612
2293,1791
2293,3081
2293,3576
2293,3644
2293,4102
2293,15114
2293,16377
2293,7850
2293,16884
2293,9734
2293,18036
2293,18497
15835,3670
15835,5470
15835,6991
15835,10527
11564,18194
11564,890
11564,5056
3514,16411
3514,4485
3514,9840
3514,2034
3514,16377
4430,18411
4430,7953
4430,290
4430,13720
4430,3324
4430,14824
4430,16496
4430,7615
4430,17640
4430,10235
3264,1901
3264,13064
3264,1090
3264,1784
3264,15374
3264,8969
4533,14002
4533,1901
4533,14241
4533,8496
4533,13960
4533,3499
4533,8710
13064,14241
590,9817
8009,2764
8009,18027
8009,15599
8009,6648
127,5256
127,175
17809,27
17809,1691
13990,15476
13990,13612
7166,4603
7166,19138
7166,2124
7166,9678
10066,10730
10066,11980
10066,5723
10066,2129
10066,17170
10066,17524
10066,6276
10066,18799
10066,5305
10066,11245
10066,13128
10066,8562
10066,2771
10066,4935
10066,17107
10066,8991
10066,11500
17521,17383
17521,3272
18501,2734
17693,4886
17693,15755
17693,5441
17693,5929
17693,2389
17693,17589
17693,2055
17693,5527
17693,7882
17693,18348
16377,16411
16377,4485
16377,2034
16377,11833
16377,6209
16377,13792
16377,5612
16377,15114
16377,18497
16377,3081
1015,2555
1015,1817
1015,8318
1015,17739
1015,13218
14221,12050
14221,13164
14221,5067
14221,6169
8998,6419
8998,15848
8998,11130
8998,14947
8998,13270
8998,2312
8998,13423
8998,4042
8998,3783
8998,10232
8998,11129
8998,15543
15674,17459
2771,11980
2771,2129
2771,17524
2771,8293
2771,18799
2771,11245
2771,13128
2771,8991
2771,3439
2771,4935
2771,11250
2771,11500
9813,3839
9813,15259
9813,2868
9813,8553
9813,4514
9840,2312
9840,16195
3808,14711
3808,16766
3808,13798
3808,3851
3808,6996
3808,8264
3808,18935
11145,5545
11145,10582
11145,243
11145,9235
4243,250
4243,15662
4243,12485
1712,12474
1712,5300
1712,19020
4645,2633
4645,3123
4645,15091
4645,15252
4645,16641
4645,7815
4645,8819
4645,17286
4645,12132
4645,12421
2633,12363
3123,14789
15091,10759
15252,13340
15252,787
15252,1962
15252,3893
15252,17874
15252,8289
15252,17039
15252,10978
15252,12794
16641,2387
16641,2820
16641,7815
7815,16890
7815,13513
7815,5716
8819,10978
8819,8374
8819,10759
17286,14927
17286,8218
12132,809
12421,16959
13340,3893
787,14789
3893,16540
3893,13619
3893,2139
3893,5483
3893,9549
3893,14019
3893,16514
3893,12794
17874,15389
17874,16818
17874,6230
17874,19084
8289,10978
10978,37
10978,13603
10978,2996
10978,5415
10978,5943
10978,16947
10978,10668
10978,18783
10978,13155
10978,13633
12794,16540
4655,43
4655,13193
4655,3158
4655,7742
4655,18939
4655,16868
4655,14548
4655,16004
4655,17122
4655,15524
13193,3158
13193,3616
13193,17237
13193,10953
13193,18406
13193,16868
13193,13967
13193,14548
13193,18296
13193,16004
13193,13420
13193,15524
13193,14538
13193,18167
3158,10953
3158,16868
3158,14548
3158,16004
3158,7742
3158,17122
3158,15524
7742,16868
7742,16004
7742,15524
17237,18406
17237,10953
17237,14548
17237,18296
10953,18406
10953,17949
10953,5107
10953,16210
10953,8578
10953,14548
10953,18296
10953,14963
10953,15068
10953,17786
17670,6488
17670,9546
6488,13114
6488,540
6488,11653
6488,72
6488,366
6488,18990
9546,6997
9546,13283
17949,13820
17949,14809
5107,14963
5107,18655
5107,16210
5107,8578
5107,15068
5107,17786
5107,17968
16210,14963
16210,15068
16210,8578
16210,17786
16210,14628
16210,18736
8578,14963
8578,15068
8578,17786
8578,14538
8578,17968
8578,14628
8578,13152
8578,18736
8578,13631
8578,14383
16868,3741
3741,15558
3741,18106
17227,5203
5203,13927
14963,7395
14963,9213
14963,9355
14963,9383
7395,226
7395,1926
7395,9355
7395,9383
9213,14538
9213,13152
9213,18736
9213,18167
9213,14681
9213,14228
9355,6983
9383,13953
9383,6729
9383,6983
9383,16366
9383,1514
9383,13
9383,13671
9383,11767
14955,8581
15558,9091
15558,17903
15558,11748
9091,14576
17903,18484
17903,5108
17903,2386
17903,3543
17903,15040
17903,4309
17903,16175
17903,6810
17903,8726
17903,10162
17903,11748
16004,4671
4671,6983
4671,6729
4671,7810
4671,17906
4671,17122
4671,13953
4671,15524
14901,3983
3983,2893
3983,15128
3983,10240
3983,13712
3983,18233
15068,13461
13461,15589
13461,13362
13461,17807
13461,14228
13461,17442
6983,13953
6983,6729
6983,13
6983,13671
6983,1514
6983,16366
6983,9105
6983,12143
6983,16625
6729,13671
6729,7810
6729,16217
7810,17906
7810,13671
14296,13149
14296,4081
14296,17139
13149,4081
13149,17139
18106,1040
1040,17070
1040,5919
1040,18167
1040,13490
1040,1991
1040,3456
1040,10888
1040,18242
1040,13978
18484,5108
5108,10967
2893,644
2893,15128
2893,6720
2893,10240
2893,11458
2893,18683
2893,13269
2893,16349
10240,18683
10240,6720
10240,16349
1525,14538
1525,17968
1525,14628
1525,13152
1525,18736
1525,13507
1525,13246
1525,13631
1525,14383
3933,8144
3933,17334
3933,11023
3933,17968
3933,13152
8144,13152
8144,13631
17334,14538
17334,3157
17334,1926
13953,13
13953,13671
13953,1514
13953,6138
13953,16366
13953,7320
13953,7322
13953,9151
13953,11380
13953,12143
13,13671
13,1280
6138,12143
6138,16024
6138,4077
6138,13010
6138,18083
16366,9105
7320,16539
7320,9151
7320,17872
7320,13501
7320,14759
7320,19000
7322,833
7322,9151
7322,10165
9151,12143
9151,833
11380,15830
11380,11503
11380,8791
11380,2043
11380,12371
12143,4077
12143,16024
12143,16625
12143,18334
12143,17349
9105,16625
2386,16175
2386,10162
2386,4640
2386,4309
2386,2359
2386,8726
3543,16175
3543,4640
3543,8726
3543,1554
15040,8726
4309,16175
4309,10162
4309,2359
4309,15980
4309,8726
4309,1554
16175,2359
16175,4640
16175,15980
16175,8726
16175,10162
16175,1554
6810,10162
6810,12134
6810,8726
8726,10162
8726,1554
8726,15980
8726,2359
10162,1554
15524,5183
15524,6301
6301,10184
6301,15743
644,6062
6720,18683
6720,11458
6720,16349
11458,7033
11458,18683
11458,5470
11458,6062
14538,1628
14538,3157
3157,13152
3157,18736
3157,13246
3157,13631
11023,15917
17968,18572
18572,13507
15830,2609
15830,8791
15830,11503
4077,13010
4077,14232
4077,12104
4077,11304
4077,3144
4077,16500
4077,11375
4077,12212
4077,18170
226,16500
226,16666
226,2517
226,2611
226,3565
226,16700
226,11767
1926,18133
1926,12371
1926,15965
2359,7281
4640,2143
7281,18955
7281,1449
7281,1544
339,6078
12712,5193
12712,7222
5193,14128
5193,2821
5193,4092
5193,7222
5193,8314
5193,17379
5193,12261
5193,12823
7222,2947
7222,1661
16024,833
1280,3934
1280,16419
1280,988
11767,16666
11767,2611
11767,2517
11767,1306
11767,6595
17139,3568
3568,16878
3568,17574
15743,14447
15743,7985
7985,14225
5470,3670
2043,12371
12371,8645
12371,9443
12371,18133
12371,11815
12371,5464
12371,15915
12371,15965
12371,6466
13010,13820
13010,17093
13010,15158
13010,8328
13010,3107
13010,13011
13010,18083
17349,13325
17349,581
17349,18115
13325,581
581,13385
581,13498
18115,15948
18115,14120
18115,18937
18115,15247
18115,8909
10165,16626
10165,2936
10165,14847
10165,18350
10165,12622
15948,8773
4657,144
4657,484
4657,580
4657,14494
4657,1533
4657,3553
4657,14852
4657,15071
4657,15131
4657,15415
4657,5561
4657,15692
4657,5690
4657,5740
4657,16267
4657,6455
4657,15266
4657,17024
4657,17092
4657,8753
4657,17607
4657,10074
4657,18146
4657,11122
4657,18213
4657,11265
